id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,gamelink,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,critbonus,critchance,damage,doubleattackchance,dps,flurry,intelligence,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,wisdom
3297280372,Twilight Hunter's Bow,Ranged,TREASURED,50,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,72,406,9,53.099998,\aITEM -997686924 199839394:Twilight Hunter's Bow\/a,,,23,,,,1,,10,0.2,0.7,,,,,,,,,26,26,
4009237304,Stiletto of Dark Reflections,Primary|Secondary,TREASURED,50,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,25,144,4,42.480003,\aITEM -285729992 2082614680:Stiletto of Dark Reflections\/a,,,,,,0.5,0.7,,9,,0.4,,,2.9,,,,,,21,21,
2397696389,Defeater's Steel Blade,Primary,TREASURED,51,,berserker|guardian|paladin|shadowknight,60,340,7,57.172497,\aITEM -1897270907 1769459764:Defeater's Steel Blade\/a,,,,,,2.2,1.8,,18,,1.2,,,,,,,,,48,48,
3800402733,Bloodmetal Rapier,Primary|Secondary,TREASURED,51,,assassin|beastlord|berserker|brigand|dirge|guardian|ranger|swashbuckler|troubador,39,222,6,43.560001,\aITEM -494564563 657320806:Bloodmetal Rapier\/a,,,,,,1.1,0.9,,9,,0.6,,,,,,,,,24,24,
3019471001,Shield of the Surgical Might,Secondary,LEGENDARY,51,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -1275496295 -1434703577:Shield of the Surgical Might\/a,,,,,,,1.1,0.8,10,0.2,0.8,,,,,,,,,26,26,
2350717604,Steelshatter Staff,Primary,TREASURED,51,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,69,389,8,57.172501,\aITEM -1944249692 779299062:Steelshatter Staff\/a,,,,,,,2.2,,20,0.4,1.6,,,,,,,1.6,,52,52,
1580054705,Bow of Prevailing,Ranged,LEGENDARY,65,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,100,565,9,73.893333,\aITEM 1580054705 162402342:Bow of Prevailing\/a,,,,,,,2.4,,14,0.5,1.6,,,7.2,,,,,,37,37,
4275844146,Rod of the Unholy Steel,Primary|Secondary,LEGENDARY,52,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,27,153,4,44.970673,\aITEM -19123150 -737865210:Rod of the Unholy Steel\/a,,,,,,,1.2,,11,0.2,0.8,,,,,,,0.9,,27,27,
355031984,Silverguard Shield,Secondary,TREASURED,52,,assassin|beastlord|berserker|brigand|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,0,0,0,0,\aITEM 355031984 -1675463574:Silverguard Shield\/a,,,,156,,,0.9,,9,,0.6,,,3.6,,,,,,24,24,
570354801,Warlock's Runic Sceptre,Primary|Secondary,TREASURED,53,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,27,155,4,45.720005,\aITEM 570354801 -96465137:Warlock's Runic Sceptre\/a,,,54,,,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
4123890298,Pronged Blade,Primary|Secondary,TREASURED,53,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,41,233,6,45.720001,\aITEM -171076998 -1011797543:Pronged Blade\/a,,,54,,,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
134578506,Growth Dragon Hunter's Dagger,Primary|Secondary,TREASURED,53,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,27,155,4,45.720005,\aITEM 134578506 -1134239850:Growth Dragon Hunter's Dagger\/a,,,,,,3.7,2.5,,14,0.5,1.7,,,,,,,,,38,38,
366063552,Dagger of the Klakminum Alloy,Primary|Secondary,LEGENDARY,54,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,28,160,4,47.146667,\aITEM 366063552 -1798445515:Dagger of the Klakminum Alloy\/a,,,,,,,1.8,,13,0.4,1.2,,,6,,,,,,32,32,
653682925,Magicasteel Buckler,Secondary,TREASURED,54,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM 653682925 -1978815859:Magicasteel Buckler\/a,,,,,,,1.7,,12,0.3,1.2,,,5.9,,,,,,32,32,
682869644,Staff of the Iron Maximus,Primary,LEGENDARY,54,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,65,368,7,61.880001,\aITEM 682869644 201297626:Staff of the Iron Maximus\/a,,,,,,,3.8,,26,0.8,2.6,,,,,,,6.2,7,66,66,
4252540491,Sabre of Metallic Might,Primary|Secondary,LEGENDARY,54,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,42,240,6,47.146667,\aITEM -42426805 1994535700:Sabre of Metallic Might\/a,,,,,,,1.8,,13,0.4,1.2,,,6,,,,,,32,32,
923877193,Rain Caller,Ranged,LEGENDARY,60,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,160,480,9,71.040001,\aITEM 923877193 -877581728:Rain Caller\/a,,,64,,,,2.7,,15,0.6,1.9,,,8.4,,,,,,40,40,
376742937,Thexian Steel Motif,Secondary|Ranged,TREASURED,55,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 376742937 -616540949:Thexian Steel Motif\/a,,,54,,,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
2590359852,Stick of the Wilds,Primary,LEGENDARY,55,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,66,377,7,63.307995,\aITEM -1704607444 -1362718812:Stick of the Wilds\/a,,,,,,,5,,28,1,3.4,,,,,,,7.4,,76,76,
4000801611,Thick Scrapmetal Tower Shield,Secondary,LEGENDARY,55,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -294165685 340148337:Thick Scrapmetal Tower Shield\/a,,,,,2.8,,2.5,,7,0.5,1.7,,,,,,,,,38,38,
265373835,Thick Scrapmetal Round Shield,Secondary,LEGENDARY,55,,assassin|beastlord|berserker|brigand|channeler|defiler|dirge|fury|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,\aITEM 265373835 -955280419:Thick Scrapmetal Round Shield\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,3.8,,,38,38,
2884955036,Steel Broadsword,Primary|Secondary,TREASURED,20,,berserker|guardian|paladin|shadowknight,13,73,6,14.400001,\aITEM -1410012260 1629611378:Steel Broadsword\/a,,,,,,,,,3,,,,,,,,,,,9,9,
3563029601,Thexian Steel Tower Shield,Secondary,TREASURED,55,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -731937695 1008546199:Thexian Steel Tower Shield\/a,,,,,,,2.5,1.7,7,0.5,1.7,,,,,,,,,38,38,
3289988513,Thick Scrapmetal Buckler,Secondary,LEGENDARY,55,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -1004978783 613350839:Thick Scrapmetal Buckler\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,,1.5,,38,38,
3543597951,Cestus of Pummeling,Primary|Secondary,TREASURED,55,,beastlord|bruiser|monk,36,203,5,47.879997,\aITEM -751369345 -824862839:Cestus of Pummeling\/a,,,,,,,2.5,1.7,14,0.5,1.7,,,,,,,,,38,38,
280937182,Thexian Steel Symbol,Secondary|Ranged,TREASURED,55,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 280937182 1442651043:Thexian Steel Symbol\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,,1.5,,38,38,
3825219060,Thexian Steel Guard,Secondary,TREASURED,55,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -469748236 -209637220:Thexian Steel Guard\/a,,,,,,,2.5,,14,0.5,1.7,,,,2,,,,,38,38,
318614996,Blade Dancer's Guard,Primary|Secondary,LEGENDARY,55,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,43,246,6,48.234673,\aITEM 318614996 -1407178833:Blade Dancer's Guard\/a,,,,,,,2.5,,14,0.5,1.7,,,7.6,,,,,,38,38,
3634844733,Thick Scrapmetal Symbol,Secondary|Ranged,LEGENDARY,55,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -660122563 -1965323675:Thick Scrapmetal Symbol\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,,1.5,,38,38,
2645320842,Elemental Stave of Kinetic Magnitude,Primary,LEGENDARY,55,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,57,323,6,63.307999,\aITEM -1649646454 -212922560:Elemental Stave of Kinetic Magnitude\/a,,,,,,,5,,28,1,3.4,,,,,,7.6,,,76,76,
2964958675,Spiked Faydark hammer,Primary,TREASURED,55,,channeler|defiler|fury|inquisitor|mystic|templar|warden,57,320,6,62.842499,\aITEM -1330008621 109350859:Spiked Faydark hammer\/a,,,,,,,5,,28,1,3.4,,,15.2,,,,,,76,76,
3195238043,Hammer of the Geyser,Primary|Secondary,TREASURED,40,,channeler|defiler|fury|inquisitor|mystic|templar|warden,19,108,4,31.68,\aITEM -1099729253 866849836:Hammer of the Geyser\/a,,,,,,,,,5,,,,,,,,,,,13,13,
3185053868,Static Orb,Secondary|Ranged,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -1109913428 1935098314:Static Orb\/a,,,,,,,,,4,,,,,,,,,,,10,10,
571471565,Blunted Magiblade,Primary|Secondary,LEGENDARY,57,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,30,171,4,50.410667,\aITEM 571471565 -2091880791:Blunted Magiblade\/a,,,54,,,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
2673125314,Silver Dragon's Dagger,Primary|Secondary,LEGENDARY,57,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,30,171,4,50.410667,\aITEM -1621841982 -686100019:Silver Dragon's Dagger\/a,,,,,,,2.5,,14,0.5,1.7,,,7.6,,,,,,38,38,
528586549,Ornate Dusters of Destruction,Primary|Secondary,LEGENDARY,57,,beastlord|bruiser|monk,45,257,6,50.410671,\aITEM 528586549 219676221:Ornate Dusters of Destruction\/a,,,,,,,2.5,1.7,14,0.5,1.7,,,,,,,,,38,38,
3025886766,Massive Hammer of the Mists,Primary|Secondary,LEGENDARY,57,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,30,171,4,50.410667,\aITEM -1269080530 1973623646:Massive Hammer of the Mists\/a,,,54,,,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
4168226537,Desertwalker's Mystic Stiletto,Primary|Secondary,LEGENDARY,57,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,30,171,4,50.410667,\aITEM -126740759 826856468:Desertwalker's Mystic Stiletto\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,,1.5,,38,38,
4220452314,Curved Blade of Visions,Primary|Secondary,LEGENDARY,57,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,45,257,6,50.410671,\aITEM -74514982 430541364:Curved Blade of Visions\/a,,,,,,,2.5,1.7,14,0.5,1.7,,,,,,,,,38,38,
3435432898,Poison-Tipped Wicked Spear,Primary,TREASURED,58,,beastlord|berserker|channeler|defiler|guardian|mystic|paladin|shadowknight,60,342,6,67.094994,\aITEM -859534398 359154289:Poison-Tipped Wicked Spear\/a,,,,,5.6,,5,,28,1,3.4,,,,,,,,,76,76,
278231782,Blocker of Magnificent Release,Secondary,TREASURED,58,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM 278231782 890101059:Blocker of Magnificent Release\/a,,,,,,,2.5,1.7,14,0.5,1.7,,,,,,,,,38,38,
655515750,Wall of Violent Succession,Secondary,TREASURED,58,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 655515750 -12275393:Wall of Violent Succession\/a,,,,,,,2.5,1.7,14,0.5,1.7,,,,,,,,,38,38,
4086933921,Mace of Werewolf Slaughter,Primary,TREASURED,58,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,81,456,8,67.094994,\aITEM -208033375 -1446489141:Mace of Werewolf Slaughter\/a,,,,,,,5,,28,1,3.4,,,,,,,7.4,,76,76,
3897414322,Sceptre of Hellish Summoning,Secondary|Ranged,TREASURED,58,,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,\aITEM -397552974 1216888066:Sceptre of Hellish Summoning\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,,1.5,,38,38,
2325459482,Stave of the Ruinous Storm,Primary,TREASURED,58,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,70,399,7,67.094994,\aITEM -1969507814 726852782:Stave of the Ruinous Storm\/a,,,,,,,5,3.4,28,1,3.4,,,,,,,,,76,76,
2250511033,Blade of Shadows,Primary|Secondary,TREASURED,58,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,46,261,6,51.120003,\aITEM -2044456263 -1372452873:Blade of Shadows\/a,,,,,,,2.5,,14,0.5,1.7,,,7.6,,,,,,38,38,
3756260607,Highlander's Longsword,Primary|Secondary,TREASURED,59,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,47,266,6,52.200001,\aITEM -538706689 -1166583545:Highlander's Longsword\/a,,,,,2.8,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
1118405699,"Blood Fire, Burning Essence of Thule",Primary|Secondary,LEGENDARY,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,97,290,6,64.554672,"\aITEM 1118405699 775368349:Blood Fire, Burning Essence of Thule\/a",,,68,,,4.3,2.7,,16,0.6,1.9,,,,,,,,,40,40,
1032686555,Symbol of Serilisian Faith,Secondary,TREASURED,30,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 1032686555 51779649:Symbol of Serilisian Faith\/a,,,,,,,,,4,,,,,,,,,,,11,11,
3047928079,Loping Flame Dagger,Primary|Secondary,TREASURED,59,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,31,177,4,52.200005,\aITEM -1247039217 -797713604:Loping Flame Dagger\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,,1.5,,38,38,
1044696292,Staff of Cultivation,Primary,FABLED,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,166,497,7,94.695992,\aITEM 1044696292 144487965:Staff of Cultivation\/a,,,132,,,,5.2,,30,1.2,3.6,,,,,,,8,,78,78,
3597169751,Tunarian Protector,Secondary,LEGENDARY,60,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -697797545 262968999:Tunarian Protector\/a,,,,,,,2.6,1.9,7,0.5,1.8,,,8.1,,,,,,39,39,
3050627016,Desert Hunter's Stiletto,Secondary,LEGENDARY,60,,assassin|brigand|dirge|ranger|swashbuckler|troubador,101,302,6,67.09333,\aITEM -1244340280 -1428735711 0 0 0:Desert Hunter's Stiletto\/a,,25,,,,,1,,10,0.2,0.7,,,,,,,,0.7,25,,
449655959,Blessed Adamantine Mace,Primary|Secondary,HANDCRAFTED,60,,berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,32,180,4,52.885334,\aITEM 449655959 760150517:Blessed Adamantine Mace\/a,,,,,,,1.2,,10,0.2,0.7,,,,,,,,,26,27,
110407281,Unreliable Tinkered Knife Launching Device,Ranged,FABLED,60,,assassin|beastlord|berserker|brigand|bruiser|dirge|guardian|monk|ranger|swashbuckler|troubador,101,574,9,74.986671,\aITEM 110407281 1012152609:Unreliable Tinkered Knife Launching Device\/a,,,,,,,2.4,1.6,14,0.5,1.6,,,,,,,,,37,37,
3636450910,Sentinels crystal shard,Primary|Secondary,TREASURED,60,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,64,1.6,53.280003,\aITEM -658516386 135901090:Sentinels crystal shard\/a,,,,,,4,2.6,,15,0.5,1.8,,,8.1,,,,,,39,39,
996781151,Bag of Broken Cogs,Ranged,LEGENDARY,70,,assassin|beastlord|berserker|brigand|bruiser|dirge|guardian|monk|ranger|swashbuckler|troubador,109,617,9,80.693329,\aITEM 996781151 -2113561981:Bag of Broken Cogs\/a,,,,,,,2.7,,15,0.6,1.9,,,8.4,,,,,2,40,40,
2752934110,Pyrebringer's Spear,Primary|Secondary,LEGENDARY,1,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,1,3,3,1.450667,\aITEM -1542033186 829217441:Pyrebringer's Spear\/a,,,,,,,,,,,,,,,,,,,,,,
3682644632,Myntr Shield,Secondary,TREASURED,60,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -612322664 1155374318:Myntr Shield\/a,,,,,,,1.7,1.2,12,0.3,1.1,,,,,,,,,31,31,
3242713549,Golden Horse Hair Braid,Primary|Secondary,TREASURED,60,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,48,272,6,53.280006,\aITEM -1052253747 -2145618861:Golden Horse Hair Braid\/a,,,,,,,1.7,,12,0.3,1.1,,3.2,,,,,,,31,31,
1464850042,Pyrebringer's Cudgel,Primary|Secondary,LEGENDARY,1,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,1,3,3,1.450667,\aITEM 1464850042 -1755266947:Pyrebringer's Cudgel\/a,,,,,,,,,,,,,,,,,,,,,,
457480742,Quivering Marrow Wand,Ranged,TREASURED,60,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,80,453,8,66.600006,\aITEM 457480742 -668009006:Quivering Marrow Wand\/a,,,52,,,,2.4,,14,0.5,1.6,,,,,,,,,37,37,
1401784347,Dark Linger,Primary|Secondary,LEGENDARY,64,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,35,197,4,58.026672,\aITEM 1401784347 -1929566114:Dark Linger\/a,0.8,,,,,,2.5,,15,0.5,1.7,,,,,,,,,38,38,
3594551775,Imbued Horned Whip,Primary|Secondary,HANDCRAFTED,60,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,48,270,6,52.885334,\aITEM -700415521 -967632574:Imbued Horned Whip\/a,,,,,,,1.2,,10,0.2,0.7,,,,,,,,,26,27,
3266112912,Runic Bow of Calling,Ranged,LEGENDARY,60,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,91,513,9,67.093338,\aITEM -1028854384 -2142697937:Runic Bow of Calling\/a,,,,,,,2.5,1.7,14,0.5,1.7,,,,,,,,,38,38,
3880169470,Blood Baptising Bow,Ranged,TREASURED,60,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,90,509,9,66.600006,\aITEM -414797826 -1514094575:Blood Baptising Bow\/a,,,,,,,2.5,,14,0.5,1.7,,4.5,,,,,,,38,38,
3991777546,Coin Court's Bow of Pain,Ranged,LEGENDARY,60,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,91,513,9,67.093338,\aITEM -303189750 604014015:Coin Court's Bow of Pain\/a,,,,,,,2.5,,14,0.5,1.7,,,7.6,,,,,,38,38,
542308689,Dismal Rage's Staff,Ranged,TREASURED,60,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,80,453,8,66.600006,\aITEM 542308689 2133741561:Dismal Rage's Staff\/a,,,,,,,2.5,,14,0.5,1.7,,4.5,,,,,,,38,38,
2917711883,Metal Focus of Mystery,Ranged,TREASURED,60,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,80,453,8,66.600006,\aITEM -1377255413 1594827169:Metal Focus of Mystery\/a,,,,,,,2.5,,14,0.5,1.7,,,7.6,,,,,,38,38,
329137792,Myntr Stick,Primary|Secondary,TREASURED,60,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,32,181,4,53.280003,\aITEM 329137792 188761866:Myntr Stick\/a,,,,,,,1.7,,12,0.3,1.1,,3.2,,,,,,,31,31,
2885896676,Shield of Unfavorable Starts,Secondary,FABLED,65,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -1409070620 1825282384:Shield of Unfavorable Starts\/a,,,,,,,2.6,1.9,15,0.5,1.8,,4.8,,,,,,,39,39,
3629946900,Kite Shield of the Valorous,Secondary,LEGENDARY,60,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -665020396 1304210881 0 0 0:Kite Shield of the Valorous\/a,,,,,,,1.7,1.2,12,0.3,1.2,,,,,,,,,31,31,
